TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,target,bin_TransactionAmount,bin_CustomerAge
2348186638.585375,1269,1,9,1,304810.00000000006,2,12786109.999999998,21.0,930180803874.7354,148,2,2,0
565516624.8437752,777,0,32,1,254838.00000000006,2,14636310.0,21.0,1065228677100.1766,200,1,1,0
687058960.3395001,1913,1,40,1,70326.0,3,11692810.0,21.0,2150471792854.5947,253,0,1,3
2371493605.6768003,796,1,1,2,93390.0,3,4628410.0,21.0,438347161349.5,55,1,2,1
834559292.3588501,2340,1,43,1,158738.00000000003,0,14131710.000000006,21.0,2261035322889.393,82,0,1,2
1123006022.5235,1818,1,31,0,85702.0,3,18673110.0,21.0,209108818825.4423,27,0,1,1
858271277.8357501,99,0,26,1,162582.00000000003,0,3114610.0000000005,21.0,1653065378372.9243,315,1,1,2
2920293517.995425,812,1,22,2,262526.00000000006,0,6394509.999999997,21.0,2963255492400.5947,202,2,2,0
825464788.6122751,1685,1,15,0,201022.00000000003,0,7824210.0,21.0,1875770431454.8074,71,0,1,2
791001405.9936752,527,0,40,0,89546.0,3,5301210.0,21.0,219479751862.7156,321,1,1,1
601857819.97685,1596,0,3,1,243306.00000000003,2,9338010.0,21.0,1538998394006.4995,308,2,1,0
717950817.1952752,2164,1,17,1,131830.00000000003,1,7656010.0,21.0,303212974340.7778,87,0,1,1
86158955.7075,243,1,12,0,177958.00000000003,0,14720410.000000002,69.0,3286848079094.1094,51,1,1,2
837652160.0297502,481,1,34,2,131830.00000000003,0,23298610.0,21.0,2546335574241.272,311,1,1,1
956948484.47875,1092,1,28,2,101078.0,3,8412910.0,21.0,202347572468.44907,66,2,1,1
219115445.702975,614,0,9,2,139518.00000000003,0,4628410.0,21.0,2203410913266.797,354,1,1,1
3957950621.5823755,959,1,17,1,78014.0,3,7656010.0,21.0,117490057633.80672,215,2,2,1
415843921.48415005,2107,0,35,2,281746.00000000006,2,2610010.0000000005,21.0,842742728237.3911,56,0,1,0
43484745.81972501,370,1,31,0,81858.0,3,11020010.0,21.0,70878401488.26389,90,1,1,1
1211889148.2086499,2031,1,34,1,212554.00000000003,0,1180310.0,21.0,2663317308673.8706,157,0,1,2
567909915.3034002,1973,1,23,0,235618.00000000003,2,6899110.0,21.0,1352151184942.9482,130,0,1,0
859523152.8454001,128,1,6,2,78014.0,3,24980610.0,21.0,374443977286.7108,91,1,1,1
522106017.8915002,2042,2,6,0,70326.0,3,9758510.0,21.0,375725404992.34064,131,0,1,3
769645891.1231751,1793,1,11,1,212554.00000000003,1,10599510.0,21.0,1850104253385.3967,360,0,1,2
4188737461.596675,287,1,3,0,101078.0,3,12113310.0,21.0,360554097700.29865,100,1,2,1
961514146.2786499,845,1,35,3,162582.00000000003,1,13627110.0,21.0,1350055309230.9768,150,2,1,2
363449270.344975,1657,1,13,0,124142.0,0,9842610.0,21.0,2234251491985.1924,79,0,1,1
321732376.64105,429,1,1,1,81858.0,3,21196110.0,21.0,333081969703.78265,202,1,1,1
307041255.2042751,1639,1,29,1,124142.0,0,13290710.0,21.0,2917431726174.2305,356,0,1,1
985115672.195875,1032,1,5,2,177958.00000000003,1,3366910.0000000005,21.0,958314670876.4038,339,2,1,2
3203511829.0021253,1537,1,12,0,112610.0,0,3282810.0000000005,21.0,200349076409.40985,278,2,2,1
605723904.5654751,978,1,21,1,300966.00000000006,2,9253910.0,21.0,786494912799.4268,47,2,1,0
2791387211.8547,1160,1,37,0,266370.00000000006,2,7571910.0,21.0,1364345773298.769,290,2,2,0
382043296.2236001,573,1,18,2,108766.0,1,15813710.000000002,21.0,2130433716089.8757,307,1,1,1
2149985368.6752,1332,1,18,2,212554.00000000003,1,11692810.0,21.0,1408496380033.845,9,2,1,2
751346424.07035,4,1,42,2,297122.00000000006,2,13374810.0,21.0,963137176870.4752,59,1,1,0
197023533.76797503,1921,1,27,2,216398.00000000003,2,13879410.0,21.0,1277777475016.0232,294,0,1,2
4081333949.7393503,1535,1,20,1,116454.0,1,22037110.0,21.0,2048745466323.389,13,2,2,1
194961621.98737502,1374,0,5,2,262526.00000000006,4,1180310.0,21.0,1402175555288.9766,89,2,1,0
442464675.36582506,1380,1,32,0,189490.00000000003,0,8833410.0,21.0,1195954221639.7893,326,2,1,2
812982858.3690002,1582,1,16,2,120298.0,1,2357710.0,21.0,1800487107042.5393,217,2,1,1
438193572.39172506,486,1,30,0,174114.00000000003,0,7319610.0,21.0,2168526865777.7864,174,1,1,2
674982048.4817001,810,1,33,0,81858.0,3,6226310.0,21.0,30414942521.027782,188,2,1,1
3162384052.9498005,1472,1,17,2,231774.00000000003,1,19093610.0,21.0,1552644824460.5813,347,2,2,0
42196050.95685001,268,0,37,2,158738.00000000003,1,10767710.0,21.0,521582419693.25006,173,1,1,2
225963938.40282503,220,1,8,1,289434.00000000006,2,13795310.0,21.0,950435771684.6212,271,1,1,0
379539546.20430005,382,0,25,1,189490.00000000003,1,12617910.0,21.0,2047492809878.8523,19,1,1,2
4455701.401225002,1460,1,1,1,212554.00000000003,2,16486510.000000002,21.0,1669341059456.1738,310,2,1,2
1565507018.5815501,1762,0,7,2,101078.0,1,14468110.0,21.0,2186774484832.912,136,0,1,1
224454324.42060003,1894,1,7,0,201022.00000000003,2,20018710.0,21.0,1369787967993.3176,215,0,1,2
236420776.71872503,53,1,29,0,197178.00000000003,0,3114610.0000000005,21.0,2775361452068.0234,181,1,1,2
1925752462.5349498,872,1,17,2,204866.00000000003,2,6983210.0,21.0,1014987415708.9812,15,2,1,2
185057081.46985,2004,1,19,1,250994.00000000006,2,13795310.0,21.0,336266726989.4499,263,0,1,0
405313443.46180004,2077,1,11,1,74170.0,3,7992410.0,21.0,320305316604.2993,116,0,1,1
200558239.67757502,2026,0,30,1,89546.0,3,2862310.0000000005,21.0,250404431190.4622,291,0,1,1
293675648.4836,598,1,18,2,262526.00000000006,0,9674410.0,21.0,2274867659953.618,111,1,1,0
61821032.725774996,1980,0,11,2,116454.0,0,12281510.0,21.0,118439509249.89513,277,0,1,1
5638261443.358475,1903,1,36,2,70326.0,3,5217110.0,69.0,190303479939.8871,17,0,0,3
252658331.99095002,1141,1,29,1,112610.0,0,13206610.0,21.0,3074425432092.2886,275,2,1,1
2368916215.9510503,1982,0,11,2,70326.0,3,8833410.0,21.0,231663274348.88498,337,0,2,3
1208943559.9506497,1810,0,36,2,162582.00000000003,1,2610010.0000000005,21.0,628642495396.4213,157,0,1,2
267607192.40030006,1265,1,39,2,266370.00000000006,2,3703310.0000000005,21.0,1375880835823.3674,237,2,1,0
1306221612.1711,854,1,11,1,197178.00000000003,0,23466810.0,21.0,2244584801065.6514,76,2,1,2
2923055006.9873004,342,0,20,0,85702.0,3,21196110.0,21.0,310744405225.507,50,1,2,1
107588110.28445001,392,1,11,0,104922.0,1,5805810.000000001,21.0,1725345425761.8083,245,1,1,1
2407908440.5163255,1768,1,24,3,143362.00000000003,1,8412910.0,21.0,860184751981.8965,333,0,2,1
1349190380.884675,174,0,32,2,81858.0,3,7740109.999999997,21.0,345356232321.0934,195,1,1,1
445005245.2383501,2049,1,7,2,127986.00000000001,0,13627110.0,69.0,3002521624271.5522,324,0,1,1
860627748.4421502,264,1,4,2,277902.00000000006,2,11945110.0,21.0,1051157317251.4819,4,1,1,0
1737308453.7293997,1742,1,33,0,70326.0,3,11608710.0,21.0,231129899431.68845,142,0,1,3
785736166.9825001,1420,0,13,1,281746.00000000006,2,8412910.0,21.0,445345217317.0327,184,2,1,0
935997987.9937251,881,1,31,0,185646.00000000003,1,3871509.9999999995,21.0,550462126309.4215,266,2,1,2
2127193879.5289254,2007,1,38,0,143362.00000000003,0,5301210.0,21.0,3314891205964.6367,14,0,1,1
626895320.1698501,1709,1,6,0,104922.0,3,22289410.0,21.0,435881685591.1726,69,0,1,1
1243517402.128925,904,1,35,2,300966.00000000006,2,9001610.0,69.0,1549488838436.0078,65,2,1,0
1217301666.632725,1174,0,26,1,247150.00000000006,2,9506210.0,21.0,558883253114.1218,251,2,1,0
487237616.8874251,2008,0,31,0,135674.00000000003,1,3955610.0000000005,21.0,1650573344527.4336,137,0,1,1
272614692.43890005,356,1,22,2,70326.0,3,5553510.0,21.0,374078803588.21533,305,1,1,3
726014365.0515501,804,1,40,2,108766.0,1,11356410.0,21.0,689387480260.7067,219,2,1,1
77874488.731875,2059,1,8,1,270214.00000000006,2,15140910.000000002,21.0,767251365475.6769,203,0,1,0
2172408659.289225,219,1,38,2,112610.0,0,11776910.0,53.0,2167083876375.2466,83,1,1,1
2569363496.9079504,2112,1,27,2,170270.00000000003,1,12870210.0,21.0,1510271396391.517,48,0,2,2
1114758375.4011,2046,1,34,0,147206.00000000003,1,7403710.0,53.0,1899655004510.346,284,0,1,1
544934326.8910002,139,1,40,1,78014.0,3,2946410.0000000005,21.0,329465643501.7117,16,1,1,1
81961492.43985,187,1,35,1,74170.0,3,4712510.0,21.0,1235811270950.13,150,1,1,1
3167006.53835,277,1,7,0,97234.0,3,11692810.0,21.0,300377898536.0942,358,1,1,1
2787631586.8257504,143,1,1,1,250994.00000000006,0,17075210.0,21.0,2335614857991.8335,282,1,2,0
142898349.52722502,742,0,41,2,97234.0,3,12197410.0,21.0,358447156118.6759,348,1,1,1
281709196.18547505,591,0,23,2,189490.00000000003,1,10094910.0,69.0,2097072332264.8955,88,1,1,2
119517742.72935,470,1,5,2,120298.0,0,843910.0000000001,21.0,1915764697548.8252,190,1,1,1
3765750987.747875,123,0,38,1,239462.00000000003,0,13290710.0,21.0,45977981598.728615,263,1,2,0
75996676.2174,696,1,5,1,85702.0,3,4964810.000000001,21.0,210115812963.71786,174,1,1,1
2437879801.0414753,199,1,1,1,89546.0,3,18420810.0,21.0,441835123463.615,71,1,2,1
1063247400.7393249,2018,1,20,3,212554.00000000003,1,9253910.0,21.0,1955674863033.4922,201,0,1,2
129054084.71462502,1731,1,4,1,116454.0,0,8833410.0,21.0,3171583767631.4053,54,0,1,1
790633207.4614251,2012,0,20,0,177958.00000000003,0,2189510.0,21.0,1188126225448.403,76,0,1,2
93449286.64605,1889,1,21,1,220242.00000000003,1,5553510.0,21.0,1906883230566.6274,317,0,1,2
2274215553.45635,172,1,22,0,158738.00000000003,1,3366910.0000000005,21.0,1307230393680.1362,234,1,1,2
1643601927.271775,2246,1,15,0,243306.00000000003,2,6478610.0,21.0,1740352958183.01,79,0,1,0
1391496392.2402,348,1,33,1,127986.00000000001,1,17159310.0,21.0,499008045604.4349,30,1,1,1
40649617.12139999,279,1,31,2,116454.0,1,3619210.0000000005,21.0,1545469714578.6265,256,1,1,1
1014240176.0968499,1281,1,13,0,139518.00000000003,0,5637610.0,21.0,2146282254604.5823,349,2,1,1
661874180.7336001,1210,1,30,2,300966.00000000006,2,6815010.0,21.0,1307881066815.6375,180,2,1,0
119075904.49065001,1088,1,18,1,170270.00000000003,0,3787410.0000000005,21.0,1736816306242.4287,185,2,1,2
1008569918.7002,1166,1,32,1,304810.00000000006,2,9169810.0,21.0,1005570360635.657,324,2,1,0
1382401888.493625,2199,1,13,1,74170.0,3,2694110.0000000005,21.0,289314242058.6445,128,0,1,1
1432219149.9070501,1459,1,14,0,89546.0,3,13038410.0,21.0,402779243116.0345,129,2,1,1
1814630145.5019,410,1,16,0,97234.0,3,3198709.9999999995,21.0,127849924801.42865,180,1,1,1
548064014.415125,2147,1,23,0,220242.00000000003,0,2105410.0,21.0,1726799481034.0,141,0,1,2
1442086870.57135,1202,1,43,1,193334.00000000003,1,8665210.0,21.0,532559762387.419,21,2,1,2
684812949.2927752,713,0,14,1,158738.00000000003,1,4460210.000000001,21.0,89070691195.1326,201,1,1,2
1187367125.9608,474,1,17,0,104922.0,3,4796610.0,21.0,274087605418.34564,301,1,1,1
74634341.64807501,2182,1,24,1,70326.0,3,1853110.0,21.0,176247612308.70422,195,0,1,3
1033202400.5077249,2121,1,23,0,181802.00000000003,1,10851810.0,53.0,1745921303791.5842,263,0,1,2
732789218.0449501,925,1,15,0,235618.00000000003,2,22625810.0,21.0,1031094895573.5302,58,2,1,0
383773829.32517505,1857,0,21,2,243306.00000000003,2,9085709.999999998,21.0,1108644510090.4011,202,0,1,0
1301913689.3437748,1409,0,27,1,201022.00000000003,2,9169810.0,85.0,403317044381.0915,269,2,1,2
205676199.27585003,142,1,39,2,151050.00000000003,1,5721710.000000001,21.0,1183266095497.5168,36,1,1,2
39655481.084325,452,2,16,0,120298.0,0,14972710.000000002,21.0,2369193132861.981,261,1,1,1
351814196.725875,634,1,21,1,127986.00000000001,1,4292010.000000001,21.0,538851815871.19366,230,1,1,1
1756565236.966075,2119,1,8,2,104922.0,1,23382710.0,21.0,1453629635993.9634,71,0,1,1
33506565.595749997,415,0,43,2,201022.00000000003,2,5301210.0,21.0,617797943138.0688,213,1,1,2
78831804.91572501,2180,1,21,2,220242.00000000003,0,8328810.0,21.0,145829749810.9909,137,0,1,2
1024623374.7062999,1746,1,17,1,108766.0,3,2189510.0,21.0,298089476692.18884,74,0,1,1
1428979002.82325,1466,0,20,2,281746.00000000006,2,3366910.0000000005,21.0,668849226187.7454,69,2,1,0
793063317.7742751,1086,1,11,0,104922.0,3,18168510.0,21.0,350247346707.0033,289,2,1,1
715667986.2953252,735,1,25,0,254838.00000000006,0,13543010.0,21.0,3186060138309.341,185,1,1,0
138811345.81925005,1137,1,24,0,78014.0,3,9169810.0,21.0,385337219371.52924,344,2,1,1
72130591.62877502,1061,1,5,1,247150.00000000006,2,10263110.0,21.0,234971969374.6476,248,2,1,0
299530005.146375,146,1,15,2,158738.00000000003,1,8665210.0,21.0,1591815789852.5361,41,1,1,2
1158132162.50015,1739,0,41,1,224086.00000000003,1,19177710.0,21.0,2196233590210.912,278,0,1,2
1718162130.0523999,1558,1,19,0,224086.00000000003,0,928010.0000000001,21.0,2415705196180.6616,177,2,1,2
1461785492.046725,1372,1,20,0,85702.0,3,8412910.0,21.0,159243797002.3937,360,2,1,1
1739664924.3358,385,1,27,1,212554.00000000003,1,7319610.0,21.0,1577733364134.19,216,1,1,2
247245813.56687507,2078,1,16,2,227930.00000000003,0,1180310.0,21.0,1998163376146.931,269,0,1,0
378029932.22207505,816,1,0,1,304810.00000000006,2,10010810.0,21.0,1030663326657.1262,9,2,1,0
1694045126.1900249,438,0,14,2,135674.00000000003,0,12281510.0,53.0,1547151726765.6365,130,1,1,1
1669744023.061525,3,1,39,1,254838.00000000006,0,12365610.0,21.0,1409003196863.8782,153,1,1,0
983716517.7733251,1484,1,39,0,101078.0,3,14299910.0,21.0,305999360318.99524,91,2,1,1
409658186.1423501,1451,1,4,0,254838.00000000006,0,3619210.0000000005,21.0,3175930441230.468,84,2,1,0
446146660.6883251,2324,1,31,0,262526.00000000006,0,13290710.0,21.0,2875084856192.33,229,0,1,0
785294328.7438002,2332,1,23,1,197178.00000000003,2,7908310.0,21.0,1070272500487.2759,303,0,1,2
691771901.5523001,1393,1,26,0,231774.00000000003,1,15140910.000000002,21.0,476847535040.5813,272,2,1,0
1737455733.1423,1942,0,38,2,131830.00000000003,0,11861010.0,21.0,3282877645063.195,37,0,1,1
308514049.3332751,1813,1,26,0,220242.00000000003,1,3955610.0000000005,21.0,1120155227701.7666,162,0,1,2
781096865.47615,1426,1,2,1,277902.00000000006,2,8833410.0,21.0,1599032950039.1665,143,2,1,0
365106163.7401,402,1,37,2,304810.00000000006,2,16991110.0,21.0,577104314082.0841,244,1,1,0
3090401239.8949256,760,0,21,1,231774.00000000003,0,7235510.0,21.0,2553776264994.86,178,1,2,0
110128680.15697502,1319,0,30,2,293278.00000000006,2,3619210.0000000005,53.0,627400904821.5365,136,2,1,0
15612116.928400002,676,1,36,2,147206.00000000003,1,3198709.9999999995,21.0,1731307716329.9714,91,1,1,1
185167541.029525,1643,0,33,2,224086.00000000003,0,5385310.0,21.0,1683098148606.7698,53,0,1,2
500198205.2226251,1343,1,14,2,220242.00000000003,2,22625810.0,21.0,327637561835.3038,113,2,1,2
1356922550.0619247,594,1,33,1,262526.00000000006,0,2862310.0000000005,21.0,3031233129669.0225,33,1,1,0
66092135.699875,971,0,34,1,247150.00000000006,0,11356410.0,21.0,2732142591557.5933,193,2,1,0
470558223.37650007,413,0,41,1,120298.0,1,3955610.0000000005,21.0,1910189712418.4597,39,1,1,1
61600113.606425,350,1,15,2,174114.00000000003,1,4039710.0000000005,21.0,487479622601.6272,193,1,1,2
1167631684.6321998,2224,1,13,1,170270.00000000003,0,6730910.0,21.0,3189127597376.703,105,0,1,2
1754945163.4241748,1285,1,5,0,304810.00000000006,2,9674410.0,21.0,1083184157196.5061,166,2,1,0
576525760.9580501,1640,1,32,1,93390.0,3,13458910.0,21.0,1987788016761.797,196,0,1,1
202951530.13720003,1646,0,15,2,131830.00000000003,1,21953010.0,21.0,839234847557.9038,295,0,1,1
57954948.137150005,44,1,10,1,104922.0,3,3198709.9999999995,21.0,152745918343.10336,219,1,1,1
1302245068.0228,1977,1,19,3,270214.00000000006,2,12197410.0,21.0,1499896037006.383,132,0,1,0
1094102437.741875,1820,1,31,2,293278.00000000006,2,14972710.000000002,21.0,1206041868413.9873,224,0,1,0
2385374690.3426256,2183,1,29,1,139518.00000000003,0,10179010.0,21.0,3049748542769.7114,191,0,2,1
276296677.76140004,1305,1,12,0,189490.00000000003,1,14972710.000000002,21.0,2135404504737.276,65,2,1,2
1008569918.7002,801,1,41,2,108766.0,3,2946410.0000000005,21.0,227770301405.52954,203,2,1,1
794572931.7565002,857,0,17,1,197178.00000000003,2,5553510.0,21.0,809275112063.7574,128,2,1,2
3548587493.4268255,1209,1,21,0,158738.00000000003,1,20859710.0,21.0,1485154085456.8147,229,2,2,2
1548643525.8045,672,1,21,1,101078.0,3,4628410.0,21.0,393669819219.01843,187,1,1,1
2534531915.7571006,1144,0,22,1,89546.0,3,1853110.0,21.0,1148888864838.5398,281,2,2,1
1050029073.43155,451,0,34,1,212554.00000000003,0,12617910.0,21.0,3286115518523.188,195,1,1,2
786288464.7808751,578,1,4,0,243306.00000000003,0,1264410.0,21.0,1159343898485.1636,43,1,1,0
1705164721.863975,1720,0,19,1,197178.00000000003,0,13374810.0,21.0,2266030456450.026,55,0,1,2
552408757.0956751,1191,1,8,0,281746.00000000006,4,14804510.000000002,21.0,1657983050845.9976,306,2,1,0
1139795875.5941,974,1,5,2,224086.00000000003,0,12365610.0,21.0,215130865089.72327,174,2,1,2
1388403524.5693,295,0,23,1,101078.0,3,5974010.0,21.0,1423262676496.6462,250,1,1,1
284433865.32412505,2306,1,41,1,262526.00000000006,0,13206610.0,21.0,3115701125891.936,87,0,1,0
540957782.7427,1593,1,32,0,247150.00000000006,2,22878110.0,21.0,883190694987.1154,78,2,1,0
466139840.9895,914,1,35,1,85702.0,3,12281510.0,21.0,212831377376.16647,132,2,1,1
373132891.74315,428,1,4,0,93390.0,3,3871509.9999999995,21.0,155645176191.76492,232,1,1,1
681057324.263825,1113,1,10,1,224086.00000000003,0,22541710.0,21.0,255992695364.40906,282,2,1,2
1661128177.406875,381,1,7,0,177958.00000000003,1,14720410.000000002,21.0,300211910491.3235,261,1,1,2
1901635458.672575,2296,0,5,0,97234.0,3,7908310.0,21.0,288833983315.7746,208,0,1,1
3240294862.3739,1943,1,34,0,97234.0,3,2441810.000000001,21.0,57980023822.61537,74,0,2,1
245552100.31852502,1952,0,35,1,97234.0,3,11776910.0,21.0,267868586674.27008,53,0,1,1
352550593.79037505,1215,1,20,1,120298.0,1,14215810.0,21.0,74722684605.1533,69,2,1,1
360945520.325675,2278,1,12,1,208710.00000000003,1,13879410.0,21.0,1399490975311.552,133,0,1,2
2274215553.45635,298,1,4,0,162582.00000000003,1,10767710.0,21.0,1583737705007.0288,100,1,1,2
3271702197.174825,1034,1,35,2,239462.00000000003,2,8581110.0,21.0,1747554626152.1282,273,2,2,0
395740281.6233,2188,1,29,1,85702.0,3,10851810.0,21.0,130850988650.8829,108,0,1,1
134650702.40482503,1365,1,29,0,239462.00000000003,2,5805810.000000001,21.0,571679824778.9777,39,2,1,0
2119424890.49845,1029,1,28,2,166426.00000000003,0,10851810.0,21.0,51880516470.7747,309,2,1,2
312564233.18802506,889,1,38,0,143362.00000000003,1,5889910.0,21.0,1048074365966.6075,352,2,1,1
665151147.6706252,2187,1,5,1,85702.0,3,3198709.9999999995,85.0,180598712255.62683,207,0,1,1
28572705.2636,557,0,19,2,201022.00000000003,2,7067310.000000001,21.0,1636225337937.4543,351,1,1,2
402441494.91025,1339,1,13,1,216398.00000000003,0,2273609.9999999995,21.0,2990023831087.283,6,2,1,2
847151682.1618001,746,1,2,2,304810.00000000006,2,10431309.999999998,21.0,988427115371.7391,323,1,1,0
1332584627.0802,315,1,11,0,208710.00000000003,2,9338010.0,21.0,1654196310251.2957,240,1,1,2
262489232.80202508,201,1,6,0,262526.00000000006,2,4628410.0,37.0,1599159100953.1921,87,1,1,0
450859601.90112495,94,1,27,1,177958.00000000003,0,8244710.0,21.0,1605767638308.996,91,1,1,2
2365786528.426925,1419,1,23,0,250994.00000000006,0,10767710.0,21.0,2526983581394.9385,346,2,2,0
231450096.53335005,791,1,15,1,97234.0,3,2610010.0000000005,21.0,230266761598.88083,250,1,1,1
645121147.5162252,2299,0,23,0,266370.00000000006,0,5805810.000000001,21.0,1336546095560.5723,134,0,1,0
618574033.3410002,1481,0,40,1,124142.0,1,928010.0000000001,21.0,774298111269.6757,356,2,1,1
42196050.95685001,1785,1,6,2,258682.00000000006,2,6142210.0,21.0,1467059175402.8782,56,0,1,0
1406776631.328575,976,0,29,1,239462.00000000003,0,12365610.0,21.0,2247720868524.8525,114,2,1,0
49633661.3083,1678,1,19,2,70326.0,3,1684910.0,53.0,115502627444.41887,237,0,1,3
240507780.4267,1961,1,23,0,108766.0,3,4544310.0,21.0,2028379839816.9893,285,0,1,1
305863019.901075,38,1,24,1,104922.0,1,24476010.0,69.0,1483881510446.906,258,1,1,1
2688217983.1182504,1290,0,6,1,297122.00000000006,2,7824210.0,21.0,1412902809329.0247,25,2,2,0
314110667.023475,2225,1,18,0,239462.00000000003,2,2273609.9999999995,21.0,1349074873179.8645,110,0,1,0
2675367854.3427253,1964,1,31,0,70326.0,3,23298610.0,21.0,223257639761.69672,231,0,2,3
480131385.2150001,600,1,33,1,174114.00000000003,1,5301210.0,21.0,969646121399.4169,198,1,1,2
250743699.62325,0,1,25,0,78014.0,3,3955610.0000000005,21.0,306039197449.7402,232,1,1,1
240286861.30735004,2222,1,34,1,101078.0,3,6058110.0,21.0,1633463296872.47,270,0,1,1
705542526.6584501,1311,1,17,1,243306.00000000003,0,4292010.000000001,21.0,438579544612.1791,41,2,1,0
783821534.6148001,873,1,14,2,151050.00000000003,0,10263110.0,21.0,1557350032236.3481,312,2,1,2
325414361.96355003,106,1,41,0,116454.0,1,11608710.0,21.0,820606562586.7708,111,1,1,1
179570923.339325,1050,2,2,2,162582.00000000003,1,4292010.000000001,21.0,451524398930.3634,118,2,1,2
1436306153.6150248,1786,1,12,2,101078.0,1,4123810.0000000005,21.0,579240026924.8005,231,0,1,1
177803570.38452503,1715,1,36,2,143362.00000000003,1,20355110.0,21.0,1966052435592.5564,93,0,1,1
1229157659.3711748,1327,1,14,0,243306.00000000003,2,11356410.0,21.0,367534448276.38916,283,2,1,0
3955520511.269525,34,1,32,1,258682.00000000006,2,6646810.0,21.0,445203574185.49506,289,1,2,0
